Title,Description,PostsNum
Extracting Text and Images from a Website,"Hi All,
I am working on getting data from a website, http://www.midfifty.com.
Specifically, I need to get all the information from all the products, text and images, including pricing.
I have listed all the pertinent info below along with the code so far.  It works fine however I cant figure out the following:
How to loop to the next product/item
How to loop to the next page to get the next page of items and so on.
How to or the best way to get the product images and a way of attaching them, referring to them or saving them to the csv file from the extracted text?

I need to be able to get all the product data with images on all the pages.  I can figure out how to get info on one product but not all.  I can figure out how to get one image but not all and how would I capture the images and refer them to the part number text capture in the csv file?

Thankyou in advance, struggling a bit.


iMacros Version is 10.0.2.2823
Operating System is Windows Server 2012R2, English
Browser is IE 11, with latest updates.
iMacros Demos OK
iMacros Scripting Interface is OK
URL; http://www.midfifty.com
iMacro Code is listed below
VERSION BUILD=10022823
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://midfifty.com/store.php
TAG POS=1 TYPE=A ATTR=TXT:57-60<SP>Parts
TAG POS=1 TYPE=DIV ATTR=TXT:Bed<SP>Insulators,<SP>Hold<SP>Down<SP>Pads
TAG POS=1 TYPE=DIV ATTR=CLASS:large EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:price<SP>bld<SP>lrgr EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:bld<SP>cntr EXTRACT=TXT
TAG POS=25 TYPE=TD ATTR=* EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:cntr EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:price<SP>cntr<SP>lrgr<SP>bld EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:cntr EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv","
			8 posts
							鈥?Page 1 of 1
"
Scrape with smart XPath,"Usually i scrape with a tool, which understands ""smart"" XPath - means, if i set scraper to scrape XPath Code: Select all//div[@class='example-class'], so i get content from all occurences of this class. I really need this, because the site i scrape has different amount of this class occurences - from zero to 10.

If i use this kind of expression with iMacros, i get only the first occurence of this class. How should i setup Xpath in iMacros to get all occurences of the class, independently of the amount?","
			4 posts
							鈥?Page 1 of 1
"
Help with download of stock data,"I want to download data from two pages into two different files.  These are tables containing stock market data.  After I get the downloaded data I will further process it with Excel Macros and VB6 coding.
IMacro 9.0.3
Firefox 55.0.3
Windows 10

<code>: (Sorry but I don't see the item to include code)

VERSION BUILD=10.4.28.1074
TAB T=1
TAB CLOSEALLOTHERS
SET !EXTRACT_TEST_POPUP NO
TAG POS=1 TYPE=TABLE ATTR=TXT:* EXTRACT=TXT
URL GOTO=https://finance.yahoo.com/portfolio/p_57/view/view_8
WAIT SECONDS=6
SAVEAS TYPE=EXTRACT FOLDER=c:/stox17/{{!NOW:mm-dd-yyyy}}/ FILE=download_AJ.csv
TAG POS=1 TYPE=TABLE ATTR=TXT:* EXTRACT=TXT
URL GOTO=https://finance.yahoo.com/portfolio/p_93/view/view_8
WAIT SECONDS=6
SAVEAS TYPE=EXTRACT FOLDER=c:/stox17/{{!NOW:mm-dd-yyyy}}/ FILE=download_KZ.csv

</code>

I have two issues with the downloaded data.
1.  The data is going into the wrong file.  The data from the first page is going into the file with suffix KZ and the data from the second page is going into the file with the suffix AJ.  I could simply rename the files but I don't think I should have to.
2.  The first column has the data duplicated in the same column: ie ""ABC"" comes through as ""ABCABC"".  Again I could handle that in programming but I don't think I should have to.

Thanx for any help and guidance.","
			4 posts
							鈥?Page 1 of 1
"
How to use TAG SELECTOR for extracting a table,"Hi,
Using IMacros Personal Edition 12.5 with Firefox
I  have a little trouble with extracting data from a table. So I decided that I would try using a CSS selector (TAG SELECTOR=""""). But I cant find any examples of using TAG in this manner.

This is my TAG command  (Editor tells me: Syntax Error):
Code: Select allTAG SELECTOR="".darker-grey-header-background , .asc , .align-top , .navigateable , .align-center , .thick-top-header-border"" EXTRACT=TXT

I generated the CSS selector using a tool: SelectorGadget (Addon for Chrome). I assume that the CSS selector for FireFox would be the same as in Chrome.

My Question: Is this the correct way for using TAG SELECTOR?
Thanks.","
			13 posts
							鈥?Page 1 of 1
"
Extracting Attribute from a 'RADIO' Element,"VERSION BUILD=8970419 RECORDER=FX
FF 56
Win10 x64

Hi, i use imacros since 2 years, it's fantastic but I have a problem with this extraction.

I have this codeCode: Select all<div class='MyFurniture'>
<form class=""myfurniture_class"" action=""/us/fabric/artins.asp"" accept-charset=""UTF-8"" method=""post""><input name=""utf8"" type=""hidden"" value=""gne534"" /><input type=""hidden"" name=""authenticitytok"" /><div class='selectme'>
<p>Please choose product</p>
</div>
<ul class='styled-radio'>
<li>
<input type=""radio"" name=""product_id"" id=""product_id_00358"" value=""00358"" class=""product_class"" stockage=""5"" other_storage=""3"" />
<label for=""product_id_00358"">BES-03</label>

I need to extract the value of stockage that now is 5.
I have try without result    can you help me?
Thanks","
			7 posts
							鈥?Page 1 of 1
"
Will this software scrap this site in the way that I want ?,"Hey all,
Will this software scrape this site ?
https://westernpower.com.au/faults-outa ... tages-map/
I would like to scrap it automaticly every 5 mins to compile a database of just how long certain areas are without power.
It needs a zoom to see all the data so that is why I am asking before buying anything.","
			4 posts
							鈥?Page 1 of 1
"
extract data from not specified class,"Hello,
I am wondering if it is possible to extract data (text) from unspecified TD or TR class?

this is the HTML:
<tr>
			<td><b style=""outline: 1px solid blue;"">Reward</b></td>
			<td align=""center""><b>540</b></td>
			<td align=""right""><b>20</b></td>
			<td align=""right""><b>80</b></td>
			<td colspan=""2"">&nbsp;</td>
			<td align=""right""><b>2</b></td>
			<td align=""right""><b>5</b></td>
			<td align=""right""><b>1</b></td>
		</tr>

I am attempting to extract number 540 (which changes daily) right after the word ""Reward""

iMacros for FF V8.9.7
FF v55.0.2
MacOS v10.13","
			4 posts
							鈥?Page 1 of 1
"
"Meta name Description, Keywords...to extract","Hello,

Good application this IMacro!
I was so far able to get most of what I needed to automate but I am stuck for this one. 

I need to extract the Meta name tags in the headers web page: Description, keyword, location...ETC.
I was able to extract the title and the URL of the visited site and save to a CSV file. So far so good for a new cummer!

Here is an example of the tags in the header:
Code: Select all<meta name=""Description"" content=""Description I would like to extract"">
<meta name=""Keywords"" content=""Keywords I would like to extract"">


I have tried several ways, but none worked so far. I got wrong format for the tag or the ""#EANF#"" error code on any of the trials I did.

I did look on the Forum and found some related posts, but no solutions were given, even if possible.

Please help!
Many thanks","
			8 posts
							鈥?Page 1 of 1
"
iMacros for IE stops scraping data after 15-20 minutes while script runs,"I've been having an ongoing issue with iMacros for IE where, while running a script, the script will run fine for about 15-20 minutes (grabbing the data I need), but then stops grabbing the data and fills empty. I've tried time constraints to give the page enough time to upload, but this is not the issue.
I've isolated this problem to only IE, as it runs fine on Firefox (and even ran fine on the iMacros browser, which I no longer have). The only issue is, I need to run this script in IE (as it captures the data in such a way that makes it usable for me).

Is anyone else having this issue, and have they found a way around it?","
			1 post
							鈥?Page 1 of 1
"
Add leading zero with Eval Command,"Good day all.

I'm new with iMacros and this is the first matter I have.
Can you please take a look at my code below. I've tried to use EVAL command but the demo/example is too complicated.
I only know code similar to VB, not JS, HTML ... so please kindly understand.
Code: Select allVERSION BUILD=12.0.501.6698
TAB T=1
TAB CLOSEALLOTHERS
'SET !PLAYBACKDELAY 0.00

SET !DATASOURCE C:\\Users\\User\\Desktop\\001.csv
SET !LOOP 1
SET !DATASOURCE_LINE {{!LOOP}} 

URL GOTO=file://MasterPC/Report.html
TAG POS=2 TYPE=INPUT:TEXT ATTR=CLASS:txtNormal_1 CONTENT={{!COL1}}


The case is as below.
The 001.csv contains some columns to fill to Report.html.
1. Is that possible in any case to keep the leading zero in CSV file so after the file is saved from Excel, iMacros still can read the correct one, as 001 but not 1 as now.
2. How can I put command to check/revise the COL1 so if it detects COL1 < 10, to put COL1 as 01 (then 001 to be similar).

Im using Windows 10 / iMacro Editor 12.0.0.151 / Excel 2017 / IE11.
Thanks for your reading.","
			3 posts
							鈥?Page 1 of 1
"
Relative Positioning extraction Problem,"PM 28.4 32bit /imacros 8.9.7 / windows 10


Hey I have this extracting data problem for a long while and I really have no idea how to deal with it.

 I would like to know how to  extract three data separately
浠蹭粙宸厛鐢?name>/1鍒嗛悩鍏ф洿鏂?mins>/413浜虹€忚<viewers> in three different columns in csv file when they have put into same label <em>


[/size]

","
			4 posts
							鈥?Page 1 of 1
"
Get translation DATA from iframe.,"I am trying to copy the data from the ifrane with the translated content. Copied to clip board or stored in a variable, both would be ok. BUt i think copied to clip board would be best. Later i need to paste the data into a form but thats an other story.  

I tried a lot of things, this is the latest.
Code: Select allVERSION BUILD=12.5.2018.1105
TAB T=1
TAB CLOSEALLOTHERS
'SET !PLAYBACKDELAY 0.00
URL GOTO=https://translate.google.de/translate?sl=auto&tl=de&u=https://en.wikipedia.org/wiki/Main_Page
FRAME NAME=c
TAG POS=1 TYPE=HTML ATTR=* EXTRACT=HTM 
PROMPT {{!EXTRACT}}

Thanks so much for your help, I downloaded the demo a few days ago so i am a real beginner.","
			6 posts
							鈥?Page 1 of 1
"
TAG not triggering a download,"On Windows 10 Pro x64, iMacros Browser V12.5.503.8802
My knowledge of iMacros is mostly using the recorder and making very basic changes as needed.

My macro navigates a reporting page, generates a report, clicks a ""Download to Excel"" text hyperlink, but for some reason does not trigger the download. The TAG command appears to be functioning correctly because a box is placed over the hyperlink in the iMacros ui. If I manually click the hyperlink in the iMacros Browser, the download triggers immediately. I experimented with the SAVETARGETAS, but had the same issue. 

The error I receive is: Error -1410: No download detected.
Code: Select allSET !TIMEOUT_DOWNLOAD 10
WAIT SECONDS=2
FRAME F=1
ONDOWNLOAD FOLDER=* FILE=* WAIT=YES 
TAG POS=1 TYPE=SPAN ATTR=TXT:""DOWNLOAD TO EXCEL"" 
'TAG POS=1 TYPE=SPAN ATTR=TXT:""DOWNLOAD TO EXCEL"" CONTENT=EVENT:SAVETARGETAS
WAIT SECONDS=1

Unfortunately, the website is a company CRM so I am unable to share the URL, but I'm happy to share any other info regarding the page. Thank you!","
			2 posts
							鈥?Page 1 of 1
"
How to extract only the required letters based on number requirement from the last word.,"I want to pass a test when I ain't there.

<div id=""content"">
<center>
<font color=""gold"" size =""3""> Hey! Are you here?</font>
<br>
<br>
<font size=""3""> Administrator/helper would like to know whether you're here...</font>
<br>
<font size=""3"" color=""lime"">
""Reply with the first 4 characters of the following text: Rainbow""

It isn't always 4 it tends to be different numbers. How would I pass this test?","
			2 posts
							鈥?Page 1 of 1
"
Extracting complicated text,"Imacros browser V8.3 trial
Windows 10
Hey I am trying to make simple script to solve internet test for me automatically.
I made script that works well with simple text but simetimes text is confusing. Text on both sites look the same.
There is my script 
Code: Select allVERSION BUILD=8032216
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.odpowiedzi.c0.pl/algorytmika_programowanie/jak_wnioskuja_maszyny.html
TAB OPEN
TAG POS=1 TYPE=H4 ATTR=* EXTRACT=TXT
SET VAR1 {{!extract}}
SET !EXTRACT NULL
TAG POS=188 TYPE=P ATTR=* EXTRACT=TXT
SET VAR2 {{!extract}}
TAB T=2
URL GOTO=https://it-szkola.edu.pl/kkurs,kurs,59,test
TAG POS=1 TYPE=TH ATTR=TXT:*{{VAR1}}*
TAG POS=R1 TYPE=LABEL FORM=ID:testForm ATTR=TXT:{{VAR2}}


It copies question and correct answer then open site with test search for question then choose correct answer. 

Site with answers code:
Code: Select all        <h4>Question?</h4>
        <p>answer</p>
        <br>


Site with test:
Code: Select all<div class=""testPyt  "">
                                <table>
                                    <tr>
                                        <th colspan=""2"">
                                            <span class=""testPytLiczFull""><span class=""testPytLicz"">3</span>. </span>
                                             
                                            Question?<br />                                     </th>
                                    </tr>
                                                                            <tr>
                                            <td class=""testCheck""><input type=""checkbox"" name=""idodp[830845]"" id=""idodp_828949_830845"" value=""1"" /></td>
                                            <td class=""testQuest""><label for=""idodp_828949_830845"">ANSWER1</label></td>
                                        </tr>
                                                                                <tr>
                                            <td class=""testCheck""><input type=""checkbox"" name=""idodp[830846]"" id=""idodp_828949_830846"" value=""1"" /></td>
                                            <td class=""testQuest""><label for=""idodp_828949_830846"">ANSWER2</label></td>
                                        </tr>
                                                                                <tr>
                                            <td class=""testCheck""><input type=""checkbox"" name=""idodp[830844]"" id=""idodp_828949_830844"" value=""1"" /></td>
                                            <td class=""testQuest""><label for=""idodp_828949_830844"">ANSWER3</label></td>
                                        </tr>
                                        
                                </table>

                                <br /><br />
                            </div>


When the question is one sentence it works perfectly, but sometimes it looks like this.

Site with answers:
Code: Select all<h4>Question about script below:<br>

<script type=""text/javascript""><br>
  z = 1;<br>
  function a()<br>
  {<br>
    var z = 2;<br>
  }<br>
  a();<br>
  alert(z)<br>
</script></h4>
        <p>Answer</p>


Test site code:
Code: Select all<th colspan=""2"">
                                            <span class=""testPytLiczFull""><span class=""testPytLicz"">10</span>. </span>
                                             
                                            Co b臋dzie wynikiem wykonania nast臋puj膮cego skryptu:<br /><br />
  <script type=""text/javascript""><br />
  &nbsp;&nbsp;z = 1;<br />
  &nbsp;&nbsp;function a()<br />
  &nbsp;&nbsp;{<br />
  &nbsp;&nbsp;&nbsp;&nbsp;var z = 2;<br />
  &nbsp;&nbsp;}<br />
  &nbsp;&nbsp;a();<br />
  &nbsp;&nbsp;alert(z)<br />
  </script>                                        </th>


When i run code i get error that it can't find matching element.
Code: Select allError -1300: Cannot find HTML element of type ""TH:"" with attribute(s) ""TXT:*Co b臋dzie wynikiem wykonania nast臋puj膮cego skryptu: <script type=""text/javascript"">z = Array();z.push(""ABC"");z.push(""D"");z.push(""E"");alert(z[1])</script>*"".. Line 13: TAG POS=1 TYPE=TH ATTR=TXT:*{{VAR1}}*



Text on both sites look the same. 
Is there any universal solution that work with complicated text without difficult javascript?","
			12 posts
							鈥?Page 1 of 1
"
