Title,Description,PostsNum
"Tag a link in a specific div on facebook, LinkshimAsyncLink","Sorry for my english ...
VERSION BUILD=10022823 iMacro browser
       I have some difficult to tag a HREF on facebook page, am able to tag the div to open the post but that open all in the story line, the link of post is hide in a dom process (down key, mouse over and mouse clear reval Href)

i have try on extract txt, with imageclick work but very slow and make some lag

facebook code is complex


(Auto Image Post on the Div)
TAG POS=1 TYPE=DIV ATTR=CLASS:_6l-<SP>__c_

It's it possible make a tag similar this ?  But working lol or with apps id maybe

(Exemple of Expert Recording Extract mode)
TAG POS=1 TYPE=A ATTR=ONCLICK:LinkshimAsyncLink.swap(this,<SP>""https:\/\/www.facebook.com\/l.php?u=https\u00253A\u00252F\u00252Fvs-fb-php-p1.......)"");&&ONMOUSEOVER:LinkshimAsyncLink.swap(this,<SP>""https:\/\/vs-fb-php-p1........"");&&CLASS:_52c6&&STYLE:background-color:<SP>magenta;&&HREF:https://vs-fb-php-p1..........&&TARGET:_blank&&OLDSTYLE:magenta

(But the tag not work when i record in expert)",3
How to extract text by using imacros? Example shown,"How do I extract PETER

from:
Code: Select all<form id=""flagform1"" action=""generator.php"" method=""POST"">
<input id=""flag1"" name=""flagalt"" value=""PETER"" type=""hidden"">
<input name=""generator"" value=""1"" type=""hidden"">
<div class=""btn-group btn-group-justified"">
<a id=""copy1"" data-clipboard-target=""generator1"" title=""Copy"" class=""btn btn-success zeroclipboard-is-hover"">Copy</a>
<a href=""javascript:void(0);"" onclick=""$(this).closest(""form"").submit();"" title=""Flag as invalid"" class=""btn btn-danger"">Flag as invalid</a>
</div>
</form>
I've have this so far:
Code: Select allTAG POS=2 TYPE=form ATTR=flag1:flagalt EXTRACT=TXT
But it wont work!

I'm running Windows 7 Ultimate 64bit.
iMacros for firefox, latest firefox verison 43.0.1",6
"Tag with Direct Screen, Open in new tab","I try make a comande for open a x,y direct click on a new tab, am not realy good for program

So my question is how Tag a element with 
IMAGESEARCH POS=1 IMAGE=sample.png CONFIDENCE=85
DS CMD=MOVETO X={!IMAGEX} Y={!IMAGEY}
...

OR

How extract a HREF from a image validation for open in a new tab 

Ty for help",3
dynamic class; what do I do if the class changes?,"iMacros Version 11.0.246.4051
Browser FireFox 42.0
OS Windows 7 Home Premium - Service Pack 1


CAN I EXTRACT CLASS TYPE?

I don't even know the words to ask or research this as I don't even know how to explain it... 

When I click on one location it may have any of the five random images... it can return any of the following:

TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>yellow_things&&TXT:  EXTRACT=HTM
TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>brown_things&&TXT:  EXTRACT=HTM
TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>red_things&&TXT:      EXTRACT=HTM
TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>blue_things&&TXT:     EXTRACT=HTM
TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>green_things&&TXT:   EXTRACT=HTM
TAG POS=1 TYPE=DIV ATTR=CLASS:cell<SP>image<SP>orange_things&&TXT: EXTRACT=HTM

None of which will provde me with anything to extracted accept "" EXTRACT=HTM "" which returns (yellow_things) in the return string and that could be something that I could use if I new how to regex ""?????_things"" from a long HTM string.

Example return string
<div style=""outline: 1px solid blue;"" class=""cell image green_things""></div>

Question: should I try to regex ""??????_things"" out of the HTM?
Or is there a different method to count how many green_things are on this page?

What I am trying to do... is click ten of these images and extract how many of each colour was found in the list.

Sorry for sounding so dumb.. but I don't know where to begin... can someone provide me with what terms/words/keywords to research so I will know where to start when researching?

This is not on a public page... so I can not provide a link... sorry.",7
How to determine if a button is available,"I'm working on macro (Excel VBA) that will loop through a series of vouchers in PeopleSoft Accounts Payable. After the macro ""saves"" the voucher, it will click on the ""Next in List"" button. This works fine.

The vendor has over 5,000 vouchers. In PeopleSoft AP, only 300 records can be displayed at a time. 

What I want to do is validate the ""Next in List"" button to see if it is grayed out (and not available). If it is grayed out, then I will perform some other action to display the next 300 records.

Is this possible? Can iMacros determine if a button is ""available"" or not?

I'm using iMacros 10.3 and PeopleSoft Accounts Payable 9.1 and Internet Explorer 11.

Thanks for the help.....",2
"If field doesn't exist, how to skip it ?","Im scraping fields Town or Street addresses from my urls.
Sometimes my url doesn't Town or Street fields and when this happens, 
imacros will do ""Tag waiting 6 seconds"" command automatically.

Is it possible to skip Town or Street code if it doesn't exist in url ?
How should I modify my code.  
Code: Select allVERSION BUILD=8601111 RECORDER=FX
SET !ERRORIGNORE YES
SET !EXTRACT_TEST_POPUP NO
SET !DATASOURCE addresses.csv
SET !ENCRYPTION NO
PROXY ADDRESS={{!COL2}}
SET !ENCRYPTION NO
ONLOGIN USER={{!COL3}} PASSWORD={{!COL4}}

TAB T=1
WAIT SECONDS=2
URL GOTO={{!COL1}}

Tag Pos=1 Type=Div Attr=Class:large-4*&&Txt:Street<sp>address Content=Event:MouseOver
Tag Pos=R1 Type=Div Attr=* Extract=Txt
Set street {{!Extract}}
Set !Extract Null
Set FinalVar Eval(""var a = '{{street}}'; if (a != '#EANF#') { b = a; } else { b = 'Not found!'; } b;"")

Tag Pos=1 Type=Div Attr=Class:large-4*&&Txt:Town Content=Event:MouseOver
Tag Pos=R1 Type=Div Attr=* Extract=Txt
Set town {{!Extract}}
Set !Extract Null
Set FinalVar Eval(""var a = '{{town}}'; if (a != '#EANF#') { b = a; } else { b = 'Not found!'; } b;"")

add !extract {{street}}
add !extract {{town}}

SAVEAS TYPE=EXTRACT FOLDER=c:\imacros FILE=test1.csv


Help appreciated !",2
How To Extract A Number From H3 TAG,"Code: Select all<h3 class=""n""> ""2.&nbsp;"" <a href=""/los-angeles-ca/mip/california-hospital-medical-center-457886157?lid=457886157"" data-analytics=""{""target"":""name"",""feature_click"":""""}"" rel="""" itemprop=""name"" class=""business-name"" data-impressed=""1""> text next to the numer i want to extract </a>

(2. Hospital Medical Center)

i want to extract number 2 and to it as anchor. and loop through lists exporting only text without numbers reference to exel file.

help would be appreciated thank you.
Code: Select allTAG POS=3 TYPE=H3 ATTR=TXT:{{!LOOP}}. EXTRACT=TXT
'SET !EXTRACT NULL

TAG POS=R1 TYPE=A ATTR=CLASS:business-name EXTRACT=TXT
TAG POS=R1 TYPE=SPAN ATTR=CLASS:street-address EXTRACT=TXT
TAG POS=R1 TYPE=SPAN ATTR=CLASS:locality EXTRACT=TXT
TAG POS=R1 TYPE=SPAN ATTR=ITEMPROP:addressRegion EXTRACT=TXT
TAG POS=R1 TYPE=SPAN ATTR=ITEMPROP:postalCode EXTRACT=TXT
TAG POS=R1 TYPE=DIV ATTR=CLASS:phones<SP>phone<SP>primary EXTRACT=TXT

SAVEAS TYPE=EXTRACT FOLDER=* FILE=test-2.csv

Tried this but in vain!!",1
Captcha Solutions,"Here one captcha solver support for iMacros from Captcha Solutions http://www.captchasolutions.com/ They solve captchas for as low as $0.0017 per captcha solved.


VERSION BUILD=8820413 RECORDER=FX
TAB T=1

ONDOWNLOAD FOLDER=c:\ FILE=captcha.jpg

TAG POS=1 TYPE=IMG ATTR=HREF:*captcha* CONTENT=EVENT:SAVE_ELEMENT_SCREENSHOT

SET !EXTRACT_TEST_POPUP NO
TAB OPEN
TAB T=2

URL GOTO=http://api.captchasolutions.com/solve
TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:http://api.captchasolutions.com/solve ATTR=NAME:p CONTENT=imacros
TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:http://api.captchasolutions.com/solve ATTR=NAME:key CONTENT=YOUR_API_KEY_HERE
TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:http://api.captchasolutions.com/solve ATTR=NAME:secret CONTENT=YOUR_SECRET_KEY_HERE
TAG POS=1 TYPE=INPUT:FILE FORM=ACTION:http://api.captchasolutions.com/solve ATTR=NAME:captcha CONTENT=C:\captcha.jpg
TAG POS=1 TYPE=INPUT:SUBMIT FORM=ACTION:http://api.captchasolutions.com/solve ATTR=VALUE:Send
wait seconds=5
TAG POS=6 TYPE=TD ATTR=* EXTRACT=TXT
SET !VAR1 {{!EXTRACT}}

TAB CLOSE
TAB T=1

TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:NoFormName ATTR=NAME:captcha CONTENT={{!var1}}",2
Data Replace with EVAL doubt,"When I use only 1 EVAL code, all works fine. See below:

VERSION BUILD=6060703 RECORDER=CR
URL GOTO={{!URLCURRENT}}

SET !EXTRACT_TEST_POPUP NO

TAG POS=1 TYPE=H1 ATTR=TXT:* EXTRACT=TXT
SET !VAR1 {{!EXTRACT}} 
SET !EXTRACT NULL

WAIT SECONDS=1

TAG POS=8 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR2 {{!EXTRACT}} 
SET !EXTRACT NULL

WAIT SECONDS=1

TAG POS=4 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR3 {{!EXTRACT}} 
SET !EXTRACT NULL

WAIT SECONDS=1

TAG POS=12 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR4 {{!EXTRACT}} 
SET !VAR4 EVAL(""var s='{{!EXTRACT}}'; s.replace('Site: ', '');"")

WAIT SECONDS=1

TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR1}}
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR2}}
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR3}} here the word ""Site:"" is replaced fine. All the rest is held. perfect!
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR4}}

However, when I use 2 or more EVAL, the text of the first EVAL comes together to the second   See below:

VERSION BUILD=6060703 RECORDER=CR
URL GOTO={{!URLCURRENT}}

SET !EXTRACT_TEST_POPUP NO

TAG POS=1 TYPE=H1 ATTR=TXT:* EXTRACT=TXT
SET !VAR1 {{!EXTRACT}} 
SET !EXTRACT NULL

WAIT SECONDS=1

TAG POS=8 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR2 {{!EXTRACT}} 
SET !EXTRACT NULL

WAIT SECONDS=1

TAG POS=4 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR3 {{!EXTRACT}} 
SET !VAR3 EVAL(""var s='{{!EXTRACT}}'; s.replace('City: ', '');"")

WAIT SECONDS=1

TAG POS=12 TYPE=P ATTR=TXT:* EXTRACT=TXT
SET !VAR4 {{!EXTRACT}} 
SET !VAR4 EVAL(""var s='{{!EXTRACT}}'; s.replace('Site: ', '');"")

WAIT SECONDS=1

TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR1}}
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR2}}
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR3}} instead replace the prefix City: and held the city name, comes all the code City: name_of_the_city[EXTRACT] site_name 
TAG POS=1 TYPE=INPUT:TEXT FORM=ID_text={{!VAR4}} instead replace the prefix Site: and held the site name, comes all the code City: name_of_the_city[EXTRACT] site_name 

Wrong: City: name_of_the_city[EXTRACT] site_name
Correct: California
Correct: http://www.google.com

Could you, please, help me with some sample code?

Thanks! ",3
How to increment a variable when controlled by loop (SOLVED),"Hi,
How do I increment a variable by 1, starting with 1, when controlled via a loop?

I have 15 records per page (100 pages) I want to extract, via a loop.

I want a save a record number for each record:  1,2,3 ....1500.

If I  Code: Select allSET !VAR1 EVAL(""{{!LOOP}}*{{!VAR5}}"") at the end of the loop, and add 1 to VAR1 after each extraction, that works, except Record#1 is blank and Record#2 is 1

Is there a way to initially set a variable to 1 not 0?

Or is there another way to increment a loop controlled variable, so the first value is 1.

Thanks,  Chris",7
V11 Relative positioniong,"I am using V11 standard under Win 10 with Firefox 41.0.2.
I primarily use iMacros for form filling and this is the first time using the data extracting wizard. I have written a data extract macro using the wizard,  the macro extracts the data okay, but no matter what I have tried(creating anchor tag before extracting) the wizard generates absolute position.
What am I missing?
Ex:
VERSION BUILD=11.0.246.4051
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=https://mymonsoon.com/Parcel/Details?up ... 6512&fc=qs
'Set anchor
TAG POS=1 TYPE=SPAN ATTR=TXT:Property<SP>Information
TAG POS=2 TYPE=LABEL ATTR=CLASS:field-label EXTRACT=TXT
TAG POS=6 TYPE=LABEL ATTR=CLASS:monsoon-fielddata EXTRACT=TXT",4
"REGEXP, Can not compile regular expression","I have used the http://gskinner.com/RegExr/ to make this WORKING regular expression:
(?<="")http://mysite.com/.*?(?="") 
It means Search for "" input and exclude it, then search for http://mysite.com/, then search for any chars, ending with "" iput, excluding it.This string match links that refer to mysite.com

But iMacros says error while compiling 
SEARCH SOURCE=REGEXP:""(?<="")http://mysite.com/.*?(?="")"" IGNORE_CASE=YES EXTRACT=$1
Why? ",16
XPATH wiki is wrong,"Browser = FF 42.0
iMacros = 8.9.4
OS = Windows 7 & 10, Mac 10.7.5 - 10.9

The information on this page is wrong. 
http://wiki.imacros.net/XPATH 
This is the solution. 
Code: Select allTAB T=1     
TAB CLOSEALLOTHERS  
URL GOTO=http://demo.imacros.net/Automate/TestForm1
TAG XPATH=""//input[@name='name']"" CONTENT=""Tom Tester""
TAG XPATH=""//select[@name='food']"" CONTENT=$Pizza
TAG XPATH=""//select[@name='drink']"" CONTENT=$Water
TAG XPATH=""//input[@id='small']"" CONTENT=YES
TAG XPATH=""//select[@name='dessert']"" CONTENT=$Apple<SP>Pie:$Fruits
TAG XPATH=""//input[@value='Yes']"" CONTENT=Yes
SET !ENCRYPTION NO
TAG XPATH=""//input[@name='Reg_code']"" CONTENT=""demo123""
TAG XPATH=""//textarea[@name='Remarks']"" CONTENT=""Hi Tom! Sorry, your script didn't work. Hacked by RethinkReality.""
TAG XPATH=""//button[@type='submit']""
WAIT SECONDS=5
URL GOTO=http://demo.imacros.net/Automate/OK
#EDIT: Had extra quotation marks when transferred it from JS to iim, it works now.",2
EXTRACT TOP 30 links in a FACEBOOK Search query result,"Hi Im trying to extract the top 30 posts (links only) facebook search query result and save it to a csv file.

Code: Select allVERSION BUILD=10022823
TAB T=1
TAB CLOSEALLOTHERS
SET !ERRORIGNORE YES
SET !DATASOURCE kwlist.csv
SET !DATASOURCE_COLUMNS 1
SET !DATASOURCE_LINE {{!LOOP}}
SET !VAR1 https://www.facebook.com/search/top/?q=
ADD !VAR1 {{!COL1}}
URL GOTO= {{!VAR1}}
TAG POS={{!LOOP}} TYPE=A ATTR=CLASS:_5pcq EXTRACT=HREF
TAG POS={{!LOOP}} TYPE=ABBR ATTR=CLASS:_5ptz EXTRACT=TITLE
SAVEAS TYPE=EXTRACT FOLDER=C:\Users\KennethPaulNava\Desktop\URL FILE=keys.csv

Somebody please help",5
Extracting Content into specific columns in Excel,"Hi Team,

I managed to pull the content from a web source onto a spreadsheet. But it is all getting displayed in 1 column sequentially. I want to direct the extracted content each into specific columns. Please help me out on this.

Thanks in Advance",6
iMacros will not download file from new tab,"I am trying to download a file from:
http://www.auction.com/event/Southern-C ... lter=reset

If I click on the button for ""Auction Inventory"" manually, the browser opens a new tab which points to this URL, and the file will start to download:
http://www.auction.com/xhr?format=xls&q ... ry_trustee

I can also go directly to that second URL to download the file (bypassing the need to click on ""Auction Inventory"")

However, if I run this in iMacros (10.4, Windows 7) a blank new tab is opened but no file is downloaded. 

Any thoughts?

Thanks!",2
Need help in extracting data,"I have couple of urls like this in excel sheet

http://allcompanieslist.com/Directors/G ... 5PTC083078
http://allcompanieslist.com/Directors/U ... 5PTC083087

So bascially imacros should fetch this url from excel and then extract information like diectors back to excel. Please help


Thanks 
Kumarr",3
Extracting data for flights,"Hello,

I'm trying to use iMacros to extract some data from Google Flights, however I'm not able to extract all the airline names from the cheapest flight, however it only extracts the content from the tooltip even if I'm trying to extract all the text inside the span class ""tooltipUseHtml tooltipLeft"". On this website I would like it to extract the following text: ""JAL, Iberia · Iberia Express"" instead of ""IB 3740 operated by Iberia Express"" as it does at this moment.

Code: Select allTAG POS=1 TYPE=DIV ATTR=CLASS:tooltipContent<SP>HMTHUQB-d-k EXTRACT=TXT

That's the code I'm using but as I said it's not working as expected... Extracting both sentences ""IB 3740 operated by Iberia Express"" and ""JAL, Iberia · Iberia Express"" would also be fine.

Can anybody please help me to get this right?

Thanks for your help!",2
Search and Extract,"Hello I'm trying to figure out how to search a an identifier and scrape an associated cost with it for example I want to search for the ISBN 9781111771577 and extract the amount of ""Total additional charges' I am playing around with the SEARCH SOURCE=REGEXP: Extract function but seem to be unable to use it correctly and normally get an error 'RuntimeError: Source does not match to REGEXP=''9781449635978'', line 7 (Error code: -926)' can anyone help?

Code: Select all<div class=""itemInfoWrapper cf"">
 <div class=""mobpad cf product-data"">
 <a href=""/textbooks/gardners-art-through-the-ages-vol-1-a-global-history-14th-edition/9781111771577"" class=""imglnk""><img src=""https://img.valorebooks.com/H90/97/9781/978111/9781111771577.jpg"" width=""60"" alt=""Gardner's Art through the Ages V..."" /></a>
 <div class=""itemdata"">
 <a href=""/textbooks/gardners-art-through-the-ages-vol-1-a-global-history-14th-edition/9781111771577"" class=""title"">Gardner's Art through the Ages V...</a>
 
[color=#FF0000][b] <span class=""product-data-label"">ISBN-13: 9781111771577</span><br/>[/b][/color]
 
 
 <span class=""product-data-label"">ISBN: 111177157X</span><br/>
 
 <span class=""product-data-label""><span class=""darkBlue"">Status:</span>
 <a class=""itemstatus"" href="""" target=""_blank"">Shipped</a></span><br/>
 <span class=""product-data-label""><span class=""darkBlue"">Shipping:</span> Standard</span><br/>
 <span class=""product-data-label""><span class=""darkBlue"">Condition:</span> Very Good</span><br/>
 
 <span class=""product-data-label clip clip-1-desktop clip-2"">
 <span class=""darkBlue"">Comments:</span>
 <span class=""""> High-quality textbook rentals since 2006. We do not ship to Alaska, Hawaii or any off-shore territories.
 <span class=""clipEllipsis"">&#133; <button class=""defaultLink moreBtn"">more</button></span>
 <button class=""defaultLink lessBtn"">less</button>
 <span class=""clipFill""></span>
 </span>
<tr class=""totalRow darkBlue"">
[color=#FF0000] [b]<td class=""labelCell"" colspan=""2"">Total additional charges:</td>
 <td>$28.92</td>[/b][/color]
 </tr>
 </table>
 <button class=""flat_button purple aclbclose"" type=""button""><span class=""icon-left-open""></span>Back</button>
 </div>",2
Extract data after the last - (dash) from a string,"I had an extracted string for ex: ""The records are: 1-300 301-600 601-900 901-1037"". The length of this string is not constant always. I want only ""1037"" i.e., whatever after last - (dash). I have no knowledge on java. Please write a Eval() code for me to use it in imacros. I had knowledge on writing imacros code except this java code on Eval() to extract as above.
Thanks in advance.",1
Getting house number from address,"Using V11 on win 10 and firefox 42
Trying to split off house number from US address and put in VAR1. US Address format : ""xxxxx E sunny ave"" No zip
I am new to java script so and I have messed with this till I'm out of ideas.
Here is code with URL but that is password protected and since extract pop-up show correct returns correct address I'm pretty sure problem is in Set format.
I get this error
Error -1100: Wrong format of SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s=s.split("" "",1);"") command, at line: 7

VERSION BUILD=10.3.27.5830
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=https://mymonsoon.com/Parcel/Details?up ... 1067&fc=qs
'Extract address
TAG POS=3 TYPE=DIV ATTR=CLASS:monsoon-fielddata EXTRACT=TXT
'Get house number
SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s=s.split("" "",1);"")
PROMPT {{!VAR1}}

Error -1100: Wrong format of SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s=s.split("" "",1);"") command, at line: 7",6
