Title,Description,PostsNum
"Extracting URL from webpage, and entering on Excel File.","Hello everyone!!

I have been working on creating a Macro for work over the past few days. 

The macro I need to create is very simple, and needs to preform these exact tasks:
1) Copy Current Web-Page's URL 
2) Open Google Sheet Designed to Hold all of the compiled URL's (Already Bookmarked)
3) Paste URL into next available cell. 

I have tried using the ""record"" feature to create this macro. However, the macro keeps using the first URL I had created rather than taking the url of the current page. 

Thanks for any help in advance!!

Jonah",2
Populating error if element is visible on page,"Hi Everyone,

I'm not very tech savvy, but I'm trying to create a macro to run on a loop. I'm looking for a specific element, and if that element appears on the page, I'd like to generate a popup error.

Upon inspecting the targeted element on the page, this is what I found:

<div ng-switch-when=""true"" ng-switch=""item.computedStatus"" class=""ng-scope"">
<!-- ngSwitchWhen: LIVE -->
<!-- ngSwitchWhen: PAUSED -->
<!-- ngSwitchWhen: COMPLETED -->
<!-- ngSwitchWhen: UPCOMING -->
<i class=""fa fa-pause ng-scope"" ng-switch-when=""PAUSED"" bs-popover=""{content: ('shared.common.paused' | i18n) + ' ' }"" data-trigger=""hover"" data-placement=""top"" data-original-title="""" title="""">
</i></div>

I'd like to populate an error box anytime item.computedStatus = PAUSED. 

Item.computedStatus is an element that could show up in multiple locations on the page.

(Sorry for reposting, but I figured this would garner more traffic here)",4
3 Part Name,"I have a Name

Mr Billy Bunter

The only parts i need is Billy and Bunter = here is the code i have but i cant get it to work---

TAG POS=1 TYPE=H3 ATTR=TXT:* EXTRACT=TXT
SET FirstName EVAL(""var s=\""{{!EXTRACT}}\""; s.split(\"" \"", 1);"")
SET Index EVAL(""var s=\""{{!EXTRACT}}\""; s.indexOf(\"" \"");"")
ADD Index 1
SET LastName EVAL(""var s=\""{{!EXTRACT}}\""; var d=\""{{Index}}\""; s.substr(d);"")
PROMPT {{FirstName}}<SP>{{LastName}}

I WOULD REALLY LOVE FOR SOMEONE TO HELP ME PLEASE, rather than just give me the answer can you try to explain it also?

Thanks in advance

Mark",2
extract specific text to csv,"Os : ubuntu 14.04
browser : mozilla firefox V 36.0.1
Imacro : VERSION BUILD=8920312 RECORDER=FX

 want an iMacro code that extract to csv file  the number ""118"" (or 118.5) from this html code : <br>
Code: Select all<div class=""betting_row clearfix"">
    <a href=""#"" class=""betLink cell fifty last_cell"" id=""3976203966"" >Over 118.5 
      <strong class=""odds"">0.90</strong>
    </a>
</div>
Note : that html code appear on any live basketball game in this bet site http://www.bet.co.za/  where i want to extract the ""total  points""  number  <br>
I've tried this code:
Code: Select allTAG POS=1 TYPE=A ATTR=CLASS:""betLink cell fifty last_cell"" EXTRACT=TXT
SET !EXTRACT EVAL(""'{{!EXTRACT}}'.match(/\d\d\d\.\d/)[0]"")
but it extract the number and the odd : "" Over 118.5 0.90""
and all i want is ""118""",10
Download image on page from a csv cannot find Element,"Trying to use a data source to go to a page. Download the image. Save it and repeat the function.  I have put this together but each time I get the error Error -1300: Cannot find HTML element of type ""IMG:"" with attribute(s) ""HREF:http://*.jpg"".. Line 13: TAG POS=1 TYPE=IMG ATTR=HREF:http://*.jpg CONTENT=EVENT:SAVEITE
What am i missing?  This the script.
VERSION BUILD=10.4.28.1074
TAB T=1
TAB CLOSEALLOTHERS

SET !DATASOURCE DATASC1.csv
SET !DATASOURCE_COLUMNS 1

URL GOTO=http://www.pactiv.com/products/containe ... id/{{!COL1}}

ONDOWNLOAD FOLDER=* FILE=+_image_{{!NOW:yyyymmdd_hhnnss}}  

TAG POS=1 TYPE=IMG ATTR=HREF:http://*.jpg CONTENT=EVENT:SAVEITEM",2
Extract the content of the complete webpage,"Hi all,

I am trying to download the whole webpage. I was wondering if I-macro can support this effort?

Thanks.",2
Please help me,"I want to create an Imacro's script for firefox based on an if else/ statement

I can't get this to work. I don't understand much that is written on the forum 

VERSION BUILD=8881205 RECORDER=FX
///IN THIS FIRST LINE, A WORD IS EXTRACTED
TAG POS=22 TYPE=TD ATTR=CLASS:maintxt EXTRACT=TXT

/// IN THIS SECOND LINE, A DECISION IS MADE. XX (TAG POS=XX) MUST BE REPLACED BY A NUMBER FROM 1 TO 8
/// BASED ON THE WORD EXTRACTED BEFORE. HOW CAN I DO THIS?
TAG POS=XX TYPE=TD ATTR=HEIGHT:25&&CLASS:hover
TAG POS=1 TYPE=INPUT:SUBMIT FORM=NAME:NoFormName ATTR=TYPE:submit&&VALUE:Ik<SP>wil<SP>graag<SP>reizen.<SP>Stap<SP>in<SP>het<SP>vliegtuig!&&CLASS:nicebut&&NAME:travel




///IN THIS FIRST LINE, A WORD IS EXTRACTED
/// IN THIS SECOND LINE, A DECISION IS MADE. XX (TAG POS=XX) MUST BE REPLACED BY A NUMBER FROM 1 TO 8
/// BASED ON THE WORD EXTRACTED BEFORE. HOW CAN I DO THIS USING IMACROS FOR FIREFOX?",2
Extract the content of response data,"Hello,

I want to know how I can extract value from the response of a to request

Example :

Request
--------------------------------
http://www.xxxxx.com

Data response:
------------------------------
error: 0
Message: Congratulations
time: 12:00

I want to know if with imacros I can get the value of the variable ""Message"" in the example

Thanks!",2
"[solved] Dropdown menu does not work in ""TYPE=LI"" element","Hello
I recorded a macro in firefox (also tried with imacro browser) and the code for dropdown menu looks like this
Code: Select allTAG POS=1 TYPE=LI ATTR=ID:mainCategorySelect_chzn_o_1
TAG POS=1 TYPE=LI ATTR=ID:mainCategorySelect_chzn_o_2
TAG POS=1 TYPE=LI ATTR=ID:mainCategorySelect_chzn_o_3


There is no CONTENT tag. As a result when I play the macro, it does not select anything from the dropdown menu.

Normally when selecting an option from dropdown menu, the recorded macro look somewhat like this
Code: Select allTAG POS=1 TYPE=SELECT FORM=NAME:prod ATTR=NAME:variantID_4 CONTENT=%234


I am using firefox 38.0.5, windows 7 32 bit and imacros addon 8.9.2.1",2
extract text below a column name,"Hello,

I am extracting the name information on a website. For different people, the name shows up in different position of the website. However, the name value is always below the column ""name"". Is there any way that I-macro can search for ""name"" in the webpage and extract data below that?",1
get csv file  without quotes and comma,"Os : ubuntu 14.04
browser : mozilla firefox V 36.0.1

From this page link, In order to extract the first row in the game table
i made this imacro code :
Code: Select allTAG POS=1 TYPE=TD ATTR=CLASS:""score"" EXTRACT=TXT
TAG POS=1 TYPE=TD ATTR=CLASS:""score part"" EXTRACT=TXT
TAG POS=2 TYPE=TD ATTR=CLASS:""score part"" EXTRACT=TXT
TAG POS=3 TYPE=TD ATTR=CLASS:""score part"" EXTRACT=TXT
TAG POS=4 TYPE=TD ATTR=CLASS:""score part"" EXTRACT=TXT
TAG POS=1 TYPE=TD ATTR=CLASS:""score part last"" EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=scores.csv

wich gives this output in the csv file:
""84"",""26"",""21"",""18"",""19"","" ""

i want to get my data in the csv without comma and quotes (only spaces between the data), so  the output like that :
84 26 21 18 19",5
How to extract a hidden text from a website,"Hello Imacros,

I need some help here of how can i  extract a hidden txt from a website.

Example a name: John******(name hidden) 

Now is it possible i can extract those hidden field?

I am using mozilla firefox.

Thanks",2
Splitting Text after a Comma and Extracting emails,"I am attempting to extra information from a large database of contacts in a format similar to this.

      Person: Dan Chilocoat, Manager
      Company: Reed & Thomas Electrical Contractors, Inc
      Contact details: (410) 239-9680, 1232 Ocean Drive, San Francisco, CA, dan@dantheman.org

I would like my iMacro script to do the following:
1. Grab the first and last name of the person and stop collecting after the comma, and place the name in one column of a csv file
2. If there is an email address under Contact details, place it in a second column next to the name. Otherwise skip to the next entry.
3. The position and order of these elements may change. Is there a way to tell iMacro to just grab the text after ""Person:"" and ""Contact details:"" ?

Here's what I have written so far:
Code: Select allVERSION BUILD=8920312 RECORDER=FX
TAB T=1
TAG POS=5 TYPE=TD ATTR=DIR:ltr EXTRACT=TXT
SET !VAR1 EVAL(""var s=\""{{!EXTRACT}}\""; s.split(',')[0];"")

TAG POS=11 TYPE=TD ATTR=DIR:ltr EXTRACT=TXT
SET testString EXTRACT  
SET email EVAL(""'{{testString}}'.match(/(([^<>()[\\]\\\.,;:\\s@\\\""]+(\\.[^<>()[\\]\\\.,;:\\s@\\\""]+)*)|(\\\"".+\\\""))@((\\[[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\])|(([a-zA-Z\\-0-9]+\\.)+[a-zA-Z]{2,}))/g)[0];"")
PROMPT {{email}}

SAVEAS TYPE=EXTRACT FOLDER=/Users/bob/Desktop FILE=test2.csv

TAG POS=1 TYPE=IMG ATTR=BORDER:0&&ALIGN:MIDDLE&&SRC:/images/s-next.gif&&ALT:Next


SET !VAR2 EVAL(""var randomNumber=Math.floor(Math.random()*7 + 1); randomNumber;"")
WAIT SECONDS={{!VAR2}}

The code does not work. Specifically, iMacro ignores the split function I set up and returns TypeError: ""EXTRACT"".match(...) is null, line 8 (Error code: -1001) for the second part of the code. 

How can I edit this code to accomplish the above goals?

EDIT-- Problem solved!",2
graphically represent a dynamic csv table,"I created an iMacro  code that generate a csv file containing the evolution of a basketball game points along the time :
minutes,2,4,6,8,10, ...
points ,3,18,24,38,.. 
I want a **real-time** way to  graphically represent  this table (x:time,y:points).
So whenever iMacro add data to the csv file (a column to  the table ),the chart get updated ***automatically*** .",1
Extract !LOOP value when saving,"Hi all,

I am using a CSV to loop through some site pages and extract data to a CSV in the end

I would like to export the original loop value as the first column of the exported CSV but I cant figure out how to do it.

So I have something like this but I want the loop value on each line of the CSV
Code: Select allSET !DATASOURCE d:\mycodes.csv
SET !LOOP 1
SET !DATASOURCE_LINE {{!LOOP}}

TAG POS=1 TYPE=SPAN ATTR=CLASS:myclass EXTRACT=TXT

SAVEAS TYPE=EXTRACT FOLDER=d:\ FILE=test.csv


Thanks in advance.

Rolf

UPDATE - I FOUND IT pasted here for anyone else with the same issue
Code: Select allADD !EXTRACT {{!COL1}}",3
Extract (horrible) paged table with AJAX using Javascript,"This is not a question topic, I just would like to share the solution I used to extract info from a page using iMacro FF plugin.
First - iMacro is a fantastic product! I don't need the paid suite so far but I ordered my company to buy it because I will need it sooner or later and it totally worths every penny.
Second - the amount of information in the forum, the tech support and the examples are also fantastic! I built a solution in 2 days from scratch by reading everyone's else issues and solution. That's why I want to share mine, hope it can help others.

The issue: I have to extract to csv all the entries from this website - https://www.compras.rj.gov.br/publico/ (which only works on IE - blergh!)
If you click on the right table on ""10775 concluidas"" it will show a table on the center with the 10775 Licitacoes I have to extract info from.

I used the User Agent Switcher add-on for FF (https://addons.mozilla.org/pt-br/firefo ... -switcher/) to pretend I was in IE. A great add-on, by the way. For some reason in my experience iMacro works better with FF than Chrome or IE, and it has the built-in support for scripting using javascript. So, FF is the way.

The information is based on a paged table with 10 entries per page. I need some info that is showed when I click on each link. The page was designed using Ajax and javascript, so when you click the link it shows the information I need on the same page and div. This wouldn't be a problem, except for the fact that when you click the ""Retornar"" button on the bottom of each detailed page to go back to the previous page with the 10 entries, it always goes to the very FIRST 10 entries. Horrible! I would have to navigate to the correct page each time I finished my 10 entries extraction. I was able to build a solution like that looping through JS and iMacro, but it would take around 20 days with more than 10,000 entries. Not sure if the reason for that is clear, one would have to test th page to better understand. For example, I started in the page 1 (1-10 entries) and extract the 10 entries as desired. Then I increment a variable (k) to run a 'pagechange' iMacro so I could get to the page 2 (11-20 entries). Issue is - when I click the ""Retornar"" button from the detailed entry 11, it does not takes me to Page 2, it takes me to Page 1! So, for instnce, in page 500, after I extract the details from entry 501, the ""Retornar"" button would take me again to page 1 and I would have to run the iMacro 'pagechange' 500 times to get to entry 502...hope the issue is clear.

As I said I developed a first solution using this option that would take 20 days. I will share if someone wants because it can be useful for some loop with JS learning:    
Code: Select allvar macro;
macro =""CODE:"";

macro +=""SET !EXTRACT_TEST_POPUP NO""+""\n"";

///Primeiro item da tabela
macro +=""TAG POS={{i}} TYPE=A ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacao_detalhe.asp?retorno=licitacoes_concluidas.asp&id=*','principal');&&HREF:javascript:void(0);""+""\n"";
macro +=""WAIT SECONDS=2""+""\n"";

///Salva htm da tabela
macro +=""TAG POS=1 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=2 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=3 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=4 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=5 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=6 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""SAVEAS TYPE=EXTRACT FOLDER=C:\\Users\\Admin\\Downloads\\ FILE=*""+""\n"";

///'Retorna pagina anterior
macro +=""TAG POS=1 TYPE=INPUT:BUTTON ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacoes_concluidas.asp','principal');&&CLASS:botao&&TYPE:button&&VALUE:<<<SP>Retornar""+""\n"";
macro +=""WAIT SECONDS=2""+""\n"";

var k=0;
for (var j=1;j<1078;j++) { ///loop pelo numero de paginas
	for (var i=1;i<20;i++)	{ ///loop pelo numero de registros da tabela de cada pagina
			if (k>0) { ///ajusta a paginacao porque o codigo sempre retorna para a primeira pagina
				for (var p=0;p<k;p++) { ///vai para a pagina da vez
					iimPlay(""pagechange"");
				}
			}
		iimSet(""i"",i)
		iimPlay(macro)
		i = i+1
			if (i==20) {
				k++;
		}
	}
}


The final solution: I used the Firebug add-on to find out how the paging was being handled. It turns out to be a javascript function with 3 parameters. Then I used the command URL GOTO in iMacro to go to the correct page each time I needed, using a variable to loop through the top entry of each page. Below is the final solution, not sure if there's an easier or more straigth forward solution for this site. I know this one is working great and I hope it can be useful for someone with similar pages to scrape. In the end I successfully scraped the 10775 in a couple of hours.
Code: Select allvar macro;
macro =""CODE:"";

macro +=""SET !EXTRACT_TEST_POPUP NO""+""\n"";
macro +=""URL GOTO=javascript:paginacao('licitacoes_concluidas.asp','principal',{{k}})()""+""\n"";
macro +=""WAIT SECONDS=5""+""\n"";

///Primeiro item da tabela
macro +=""TAG POS={{i}} TYPE=A ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacao_detalhe.asp?retorno=licitacoes_concluidas.asp&id=*','principal');&&HREF:javascript:void(0);""+""\n"";
macro +=""WAIT SECONDS=3""+""\n"";

///Salva htm da tabela
macro +=""TAG POS=1 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=2 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=3 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=4 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=5 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=6 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""SAVEAS TYPE=EXTRACT FOLDER=C:\\Users\\MMM\\Downloads\\ FILE=*""+""\n"";

///'Retorna pagina anterior
macro +=""TAG POS=1 TYPE=INPUT:BUTTON ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacoes_concluidas.asp','principal');&&CLASS:botao&&TYPE:button&&VALUE:<<<SP>Retornar""+""\n"";
macro +=""WAIT SECONDS=3""+""\n"";


var k=0;
for (var j=1;j<1078;j++) { ///loop pelo numero de paginas
	for (var i=1;i<20;i++)	{ ///loop pelo numero de registros da tabela de cada pagina
                iimSet(""k"",k)
		iimSet(""i"",i)
		iimPlay(macro)
		i = i+1
			if (i==20) {
				k=k+10;
		}
	}
}



I also did a rewing solution to scrape from the start to end, so I could finish it sooner. The rewind starts k with 10760 to go to the last page with 10 entries and the subtracts 10 on each loop:
Code: Select allvar macro;
macro =""CODE:"";

macro +=""SET !EXTRACT_TEST_POPUP NO""+""\n"";
macro +=""URL GOTO=javascript:paginacao('licitacoes_concluidas.asp','principal',{{k}})()""+""\n"";
macro +=""WAIT SECONDS=5""+""\n"";

///Primeiro item da tabela
macro +=""TAG POS={{i}} TYPE=A ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacao_detalhe.asp?retorno=licitacoes_concluidas.asp&id=*','principal');&&HREF:javascript:void(0);""+""\n"";
macro +=""WAIT SECONDS=3""+""\n"";

///Salva htm da tabela
macro +=""TAG POS=1 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=2 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=3 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=4 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=5 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""TAG POS=6 TYPE=TD ATTR=CLASS:cx_clara EXTRACT=HTM""+""\n"";
macro +=""SAVEAS TYPE=EXTRACT FOLDER=C:\\Users\\MMM\\Downloads\\ FILE=*""+""\n"";

///'Retorna pagina anterior
macro +=""TAG POS=1 TYPE=INPUT:BUTTON ATTR=ONCLICK:javascript:ajaxIncludeDiv('licitacoes_concluidas.asp','principal');&&CLASS:botao&&TYPE:button&&VALUE:<<<SP>Retornar""+""\n"";
macro +=""WAIT SECONDS=3""+""\n"";


var k=10760;
for (var j=1;j<1078;j++) { ///loop pelo numero de paginas
	for (var i=1;i<20;i++)	{ ///loop pelo numero de registros da tabela de cada pagina
                iimSet(""k"",k)
		iimSet(""i"",i)
		iimPlay(macro)
		i = i+1
			if (i==20) {
				k=k-10;
		}
	}
}



And, of course, the 'pagechange' macro from the first solution, not in use in the final solution anymore:
Code: Select allTAG POS=1 TYPE=IMG ATTR=SRC:https://www.compras.rj.gov.br/publico/imagem/icon_cx_seta-right.gif
WAIT SECONDS=1
",4
